rank,strategy,seed,val_mse,val_relative_mse,condition,spectral_gap,spectral_radius
32,svd_sqrt,29,0.512154681593714,0.3120246236783243,466.9890464164482,1.7876868746616763,0.9909982592973052
32,svd_sqrt,37,0.5134808401188177,0.3128325712176217,472.82852843326447,1.7151783814175432,0.9901527800456464
32,svd_full,7,1.111742164422713,0.2374008662134453,850.7659325893429,2.03253536545504,0.9923552580270506
32,svd_full,11,1.11110297405365,0.2372643738214619,854.748808297885,1.9743155721075232,0.9929306873421584
32,svd_full,19,1.1127067308203935,0.2376068392399777,830.2040960051538,2.0280983874188663,0.992836534779034
32,svd_full,29,1.116939731121308,0.2385107520088531,844.4904129399553,2.0031837551870515,0.9910646620886416
32,svd_full,37,1.1195542403880947,0.2390690530111187,848.7308022904001,1.9026315360428576,0.9902172860732208
32,svd_noscale,7,0.2500986837751501,0.3860431757022483,332.18286010529283,1.766184764097808,0.9921434794820791
32,svd_noscale,11,0.250276839692045,0.3863181706558006,326.4084385725527,1.6584267150861978,0.9926916409259846
32,svd_noscale,19,0.2501524637687111,0.3861261885321846,319.0273101828893,1.7639951887677043,0.9926201981567312
32,svd_noscale,29,0.2512492835108867,0.3878191993471599,312.11207948365995,1.6886372141440922,0.9908437472499692
32,svd_noscale,37,0.2519380286583383,0.3888823211515544,316.391547099777,1.6319765974753937,0.9900070722170428
32,pca,7,0.5074007577622967,0.3103465865971355,478.3636708993959,1.837936789032247,0.9923109938967708
32,pca,11,0.507432317076327,0.3103658895351678,481.24186918523503,1.752127548710313,0.992866262954066
32,pca,19,0.507649287536795,0.3104985973421006,461.341289308744,1.8386255036389083,0.9927876828957936
32,pca,29,0.5097468410866183,0.3117815449420671,466.0836866500214,1.781578684016623,0.9910088550446072
32,pca,37,0.5110774187715261,0.3125953794434869,471.982165182624,1.7116105591098072,0.9901431176416912
32,change_a_b,7,78500.21926677704,0.0942503619000004,83036.19899859934,9.137889817709334,0.9924181822264148
32,change_a_b,11,78053.08094117852,0.0937135105459449,82181.04035542608,9.623771332612568,0.9929948328030808
32,change_a_b,19,78764.02347098019,0.0945670953046854,81952.68358893176,9.130988194330746,0.9928985902558136
32,change_a_b,29,78876.60890919724,0.0947022696824864,82735.80726581828,9.266788669792415,0.9911276079697906
32,change_a_b,37,78915.85836600715,0.0947493940796316,82589.07701776703,8.546515609434776,0.9902810017493572
32,change_b,7,875.6753758488693,0.0942503969568452,83014.83615362305,9.137709614819856,0.9924166701651124
32,change_b,11,870.6874112529322,0.0937135340323648,82159.94878811181,9.623449027735676,0.9929934992596348
32,change_b,19,878.6171166157505,0.09456702140772,81931.47528727344,9.130867766282933,0.992897344298021
32,change_b,29,879.8719725350513,0.0947020836371485,82714.20999999046,9.266524619338886,0.9911263410988004
32,change_b,37,880.3121805396864,0.0947494639567563,82567.8105913724,8.54647788352302,0.99027964118237
32,mlp_log_singular_values,7,476.185801645809,0.0893996594048328,9749379.100962589,73.85710021901762,0.9919959123171216
32,mlp_log_singular_values,11,473.3270840677515,0.0888629605428977,9779733.02326735,76.07715311757384,0.9926046206655054
32,mlp_log_singular_values,19,477.74766897095384,0.0896928861378032,9632701.906600451,74.41309796308086,0.9925199563043112
32,mlp_log_singular_values,29,478.25852962676817,0.0897887956934331,9751448.442804473,72.29018563905747,0.9907190173235548
32,mlp_log_singular_values,37,478.6845219181512,0.089868771966617,9759614.955965647,69.93618758742194,0.9898580002968806
64,svd_sqrt,7,0.3585865652744205,0.3524334179240024,834.6959645924933,2.324818327151006,0.9956148820009684
64,svd_sqrt,11,0.3582250120268972,0.3520780687304579,820.5322400612738,1.815869765455464,0.99613926285489
64,svd_sqrt,19,0.3578552701537317,0.3517146714235633,794.8700583717648,2.177656825594093,0.9952056462982382
64,svd_sqrt,29,0.3605739856163973,0.3543867352309087,794.0441511822805,2.1428207038576037,0.9947386579702604
64,svd_sqrt,37,0.3613494520808344,0.3551488951192409,796.2054642455938,2.005243141033338,0.9936556361597036
64,svd_full,7,0.7097801130313133,0.2681297451614195,1563.9804145862145,2.417592393597499,0.9956709269216086
64,svd_full,11,0.7083989025449714,0.2676079728421931,1534.1879702464023,1.9968223194611456,0.9961970515501885
64,svd_full,19,0.7081166524879459,0.2675013487843016,1490.417360699806,2.2495930837695366,0.9952614456934262
64,svd_full,29,0.7136868642716101,0.269605577176487,1487.998935764106,2.2477850352801334,0.9947952864719448
64,svd_full,37,0.7150961024866882,0.2701379373772637,1490.3304488609197,2.1192693903884674,0.993708036899825
64,svd_noscale,7,0.1934193179202475,0.4291216808098634,565.6591381253536,2.3189342646734663,0.9954965834380178
64,svd_noscale,11,0.1933421984012665,0.4289505828142536,556.8724877140708,1.7725486806951456,0.9960047450594688
64,svd_noscale,19,0.1930725364828091,0.4283523086762661,553.3220411200533,2.189054239776312,0.9950877607781796
64,svd_noscale,29,0.1945000834525866,0.4315194760600251,542.9079099015114,2.130307395840698,0.9946147867822543
64,svd_noscale,37,0.1949406928334295,0.4324970156363248,547.6825736994564,1.971210549401229,0.9935424246325508
64,pca,7,0.3584876212975221,0.3531440317252182,829.8042098424928,2.320440878473783,0.995565928697748
64,pca,11,0.3581276170874797,0.352789393710906,815.4150169450148,1.8006663855610825,0.9961733852138216
64,pca,19,0.3578145742786266,0.3524810170946624,789.2543425445008,2.1705141772147307,0.9952008693828924
64,pca,29,0.3604828465775974,0.3551095163270451,786.594082289962,2.1315855463875693,0.9947107197676954
64,pca,37,0.3612489521471089,0.3558642023844471,793.7972952652832,1.9975970107563732,0.9936063734334678
64,change_a_b,7,3.48913992312,0.0892660774074175,240285.00607747515,10.31440081150509,0.9954252957602652
64,change_a_b,11,3.4615394302471585,0.0885599470178208,237681.90211285156,10.10344414566722,0.9959990729242888
